date,ABBV,ADBE,AAP,ALB,AGN,AMZN,AEE,AMT,ADI,ANTM,AMAT,ARNC,AJG,BLL,BIIB,COG,CAH,CHTR,CLX,CTSH,CL,DE,EBAY,FMC,GILD,HPQ,INCY,IPGP,JKHY,J,SJM,KEYS,KR,LH,LDOS,MSCI,NFLX,NEM,NVDA,PM,REGN,RMD,ROL,SBAC,TMUS,TIF,TJX,TWTR,VRTX,ZTS
2019-07-23 00:00:00+00:00,67.73,307.88,157.64,74.58,161.89,1994.49,76.23,206.8,119.92,302.59,51.03,25.16,91.95,71.78,243.88,22.27,44.4,407.53,164.4,65.87,72.28,168.35,41.03,84.89,66.4,21.63,78.51,140.49,138.85,84.93,112.64,88.78,20.82,175.97,80.83,235.61,307.3,39.62,175.66,86.75,309.26,123.83,38.15,233.17,78.14,92.53,54.65,37.9,175.24,115.94
2019-07-24 00:00:00+00:00,67.46,310.27,158.5,75.53,160.98,2000.81,76.43,204.79,124.64,288.91,52.14,25.65,92.37,72.03,241.24,22.11,44.75,409.67,163.59,65.76,71.28,167.18,41.03,85.79,66.64,21.57,79.15,143.68,136.49,85.65,112.1,93.71,21.24,178.1,81.6,232.25,317.94,39.3,178.66,85.02,313.63,125.46,34.16,234.08,80.61,94.43,55.0,38.73,173.34,115.44
2019-07-25 00:00:00+00:00,66.66,308.73,150.03,74.61,160.05,1973.82,76.25,205.42,122.18,293.95,50.82,25.61,91.85,71.29,238.21,21.79,44.91,405.5,163.55,65.78,71.93,166.91,40.81,85.24,66.32,21.33,78.8,141.13,138.0,84.5,113.05,90.75,21.14,171.77,81.15,231.89,326.46,38.25,173.38,85.63,303.42,123.84,34.02,233.79,79.91,93.59,55.05,38.12,169.56,114.65
2019-07-26 00:00:00+00:00,67.76,311.27,152.62,74.58,160.98,1943.05,76.59,204.59,121.8,299.98,50.74,25.74,92.33,72.14,238.21,19.16,45.12,398.79,166.33,66.4,73.69,170.39,41.23,85.57,66.92,21.52,80.15,141.19,140.26,84.96,114.26,90.8,21.48,166.53,82.43,237.27,335.78,37.28,175.07,85.98,309.18,126.87,34.26,236.82,84.25,93.27,55.76,41.52,166.83,115.11
2019-07-29 00:00:00+00:00,67.18,307.22,153.04,73.09,160.97,1912.45,76.85,205.57,121.21,298.32,50.67,25.15,92.0,72.28,237.11,19.13,45.81,393.65,165.37,66.04,75.57,170.26,41.57,84.07,67.87,21.5,80.26,139.42,141.01,84.18,114.35,90.26,21.43,167.3,83.32,232.37,332.7,37.71,174.82,86.76,306.04,129.41,33.88,236.98,82.38,92.93,55.44,41.5,166.23,115.55
2019-07-30 00:00:00+00:00,67.18,303.64,151.8,73.6,160.87,1898.53,76.21,208.65,120.96,299.64,50.73,25.14,91.81,72.78,241.51,19.33,46.41,394.56,165.17,65.33,74.74,170.03,41.38,84.8,67.09,21.54,85.43,137.22,139.12,84.24,113.13,91.21,21.43,170.62,84.38,227.88,325.93,37.73,175.45,86.3,311.13,130.22,34.01,248.43,81.3,94.12,54.98,41.0,169.54,115.79
2019-07-31 00:00:00+00:00,66.62,298.86,150.64,72.96,160.5,1866.78,75.69,211.62,117.46,294.61,49.37,25.04,90.43,71.48,237.82,19.16,45.73,385.38,162.6,65.14,71.74,165.65,41.19,86.42,65.52,21.04,84.92,131.01,139.7,82.51,111.19,89.52,21.16,167.52,82.1,227.24,322.99,36.52,168.72,83.61,304.76,128.7,33.53,245.41,79.73,93.92,54.56,42.31,166.62,114.89
2019-08-01 00:00:00+00:00,65.8,298.44,149.95,69.59,160.91,1855.32,76.64,211.41,114.46,292.95,48.47,24.36,89.97,74.74,243.06,18.73,46.67,384.38,156.14,66.41,71.26,161.21,41.1,85.06,65.47,20.99,84.85,125.97,140.47,80.57,111.73,89.59,21.52,166.0,83.41,225.33,319.5,37.15,164.92,82.45,309.43,131.55,33.07,246.79,79.31,91.23,52.59,42.08,179.29,115.7
2019-08-02 00:00:00+00:00,65.35,293.71,145.78,68.68,161.02,1823.24,75.74,215.47,112.68,290.57,47.55,23.76,90.08,74.73,242.27,18.27,46.11,384.66,156.9,63.49,71.2,158.7,40.58,85.92,64.95,20.14,83.47,118.5,138.77,79.67,112.15,88.1,22.24,164.77,81.86,220.18,318.83,36.91,161.19,84.17,305.24,130.28,33.01,248.62,77.73,90.08,52.36,42.85,178.39,116.36
2019-08-05 00:00:00+00:00,65.23,280.36,143.16,65.41,160.63,1765.13,75.05,213.9,107.63,283.62,45.46,23.56,86.45,73.25,235.21,17.45,45.55,379.74,155.03,62.04,68.8,151.06,38.81,81.62,63.36,19.16,80.92,118.06,133.8,81.0,110.37,83.54,21.92,159.77,78.98,209.24,307.63,37.42,150.79,80.26,299.57,126.9,32.15,244.98,76.19,87.86,50.7,40.37,175.56,112.57
2019-08-06 00:00:00+00:00,64.77,286.21,145.64,65.45,159.49,1787.83,75.0,216.95,109.28,291.04,46.33,24.57,88.56,73.95,240.17,17.29,42.92,381.99,154.32,62.58,69.85,152.78,39.69,84.06,63.98,19.25,82.63,120.06,135.87,84.17,110.67,85.88,22.28,161.65,80.04,214.34,310.1,37.99,152.35,81.32,300.26,129.43,32.51,247.98,77.28,88.6,52.35,41.32,176.94,121.17
2019-08-07 00:00:00+00:00,64.46,289.02,144.04,67.59,158.84,1793.4,75.22,217.43,109.82,286.5,46.68,25.21,88.33,75.29,237.58,17.46,42.75,375.03,157.63,62.21,70.44,151.24,39.72,84.9,63.88,19.09,80.46,118.97,137.08,83.63,111.42,85.23,23.9,161.93,80.57,217.18,304.29,39.35,153.89,81.36,302.22,129.0,32.72,247.73,76.48,88.84,52.17,41.73,175.65,120.89
2019-08-08 00:00:00+00:00,65.45,297.78,144.43,73.49,159.85,1832.89,76.32,221.02,112.33,288.65,47.86,25.43,90.2,76.08,238.23,17.67,43.89,380.03,158.98,63.96,71.71,155.06,41.25,88.79,64.82,19.53,81.26,124.74,140.82,85.53,113.54,89.26,23.35,164.44,83.9,225.47,315.9,39.29,158.26,82.48,309.87,131.41,33.21,252.56,77.9,91.16,53.53,42.07,182.94,124.11
2019-08-09 00:00:00+00:00,65.58,294.83,144.33,70.25,159.84,1807.58,76.69,222.23,110.66,287.33,47.15,25.22,90.42,77.46,235.8,17.37,44.35,379.57,158.27,62.46,71.52,154.84,40.31,88.32,65.24,19.28,81.79,121.71,140.62,85.9,111.84,87.39,23.32,164.94,83.06,224.05,308.93,39.03,154.18,82.59,304.89,131.4,32.93,254.29,77.52,89.56,52.96,41.53,182.98,125.07
2019-08-12 00:00:00+00:00,64.53,288.65,142.16,67.38,158.65,1784.92,76.64,222.22,108.96,282.0,46.46,25.2,88.73,76.84,230.96,17.35,43.78,376.28,158.58,61.17,70.73,147.05,39.74,85.57,63.98,18.94,82.48,118.62,138.32,83.01,113.52,86.25,23.07,163.92,83.05,219.96,310.83,38.46,151.45,82.38,295.87,131.61,32.5,254.84,76.94,87.06,51.72,40.48,179.84,123.96
2019-08-13 00:00:00+00:00,65.01,293.17,142.23,68.45,159.94,1824.34,76.51,221.1,113.02,286.9,48.06,25.39,90.02,79.29,233.23,16.99,44.67,379.37,158.96,61.74,71.69,147.17,40.98,86.46,64.3,19.54,82.89,121.98,140.21,83.89,114.0,88.47,23.05,166.2,84.27,226.31,312.28,37.66,156.05,83.95,304.86,134.99,32.56,259.77,77.62,87.84,53.54,41.81,183.91,124.7
2019-08-14 00:00:00+00:00,63.5,283.66,136.49,64.29,157.4,1762.96,75.25,218.88,110.31,272.9,46.71,24.77,87.92,76.85,226.72,16.16,42.41,375.18,157.29,60.65,70.52,143.17,39.64,83.83,63.12,19.28,81.06,116.45,138.18,80.77,113.36,84.01,22.11,163.63,82.82,218.9,299.11,37.97,150.07,83.33,293.53,131.15,32.2,254.75,76.93,82.73,51.43,40.65,179.53,121.79
2019-08-15 00:00:00+00:00,62.98,282.71,137.5,61.66,156.34,1776.12,75.81,224.2,108.45,274.11,47.16,24.57,88.5,78.0,227.63,16.3,42.0,380.94,158.95,60.58,71.37,143.71,39.44,83.54,62.87,18.63,80.61,116.62,141.94,81.68,113.53,83.34,22.23,163.63,82.91,222.16,295.76,38.52,148.77,84.49,293.11,132.33,32.55,259.85,77.27,80.57,50.2,40.09,181.12,123.68
2019-08-16 00:00:00+00:00,64.43,287.45,136.59,63.09,158.25,1792.57,76.64,222.93,110.52,275.54,46.63,24.84,89.72,79.63,231.68,16.47,43.19,384.51,160.9,61.22,72.28,149.23,40.02,85.59,63.14,19.08,83.12,119.42,141.92,83.48,114.35,85.69,22.66,166.15,83.82,226.23,302.8,38.58,159.56,84.91,296.85,134.44,33.05,260.29,77.75,80.8,51.39,40.58,184.94,125.37
2019-08-19 00:00:00+00:00,66.56,287.97,136.35,64.92,159.25,1816.12,76.97,225.19,111.17,273.41,47.1,25.03,90.54,79.74,235.72,16.75,43.48,388.42,162.13,61.86,73.08,152.39,40.39,86.21,64.11,19.21,84.52,124.16,141.53,83.99,116.26,87.37,22.99,168.62,85.08,230.31,309.38,38.13,170.78,85.01,298.38,136.0,33.25,260.84,78.23,82.09,51.55,41.7,187.09,126.75
2019-08-20 00:00:00+00:00,66.41,285.71,135.38,64.17,159.11,1801.38,76.66,225.56,110.29,266.57,46.73,25.23,89.56,79.19,231.28,16.81,43.76,391.55,158.98,61.58,72.54,152.1,40.03,85.39,63.44,18.91,84.1,123.18,140.77,83.57,114.58,87.3,22.91,167.01,84.47,231.5,298.99,38.57,167.87,83.0,296.03,135.32,33.16,260.05,77.68,82.26,51.51,42.29,183.72,126.05
2019-08-21 00:00:00+00:00,67.54,291.53,136.23,65.91,161.25,1823.54,76.92,227.38,108.59,267.88,46.83,25.2,90.46,79.73,233.18,16.84,43.57,392.13,158.07,61.94,72.61,154.86,40.38,86.18,64.13,18.96,86.07,124.24,142.36,86.03,113.34,89.14,23.34,168.58,85.54,235.03,297.81,38.53,171.23,83.05,297.78,136.56,33.23,260.42,78.18,84.53,53.5,42.8,186.4,127.64
2019-08-22 00:00:00+00:00,67.52,287.69,137.5,63.22,160.93,1805.6,76.82,228.51,108.63,261.06,47.03,25.1,90.87,79.76,232.06,16.82,43.76,391.25,159.15,61.2,73.04,155.37,40.0,86.06,64.22,18.93,85.56,124.73,142.9,86.55,113.9,100.35,23.67,167.94,85.56,236.0,296.93,38.49,171.48,82.95,295.02,136.04,33.01,260.53,77.79,85.34,54.88,42.18,184.24,126.64
2019-08-23 00:00:00+00:00,65.97,282.44,135.05,59.95,158.96,1749.62,75.33,226.57,104.17,260.38,45.12,24.31,88.01,78.2,225.85,16.84,42.79,385.51,155.93,60.0,72.23,147.02,38.7,82.82,62.51,17.81,81.91,118.26,138.85,85.01,111.2,93.18,23.29,165.86,83.41,233.0,291.44,39.3,162.44,81.22,286.85,132.18,31.97,260.8,76.48,81.32,53.09,41.0,180.18,123.07
2019-08-26 00:00:00+00:00,66.46,288.74,135.0,60.81,160.22,1768.87,75.85,230.07,106.03,260.51,45.61,25.05,88.39,78.76,223.76,16.55,43.83,396.78,156.96,59.87,72.77,150.81,39.4,83.53,63.0,17.84,82.81,117.92,140.37,85.61,112.93,95.17,23.92,165.22,84.3,231.64,294.98,39.45,165.45,77.73,284.73,135.12,31.72,264.99,78.06,83.08,53.45,41.44,180.64,126.2
2019-08-27 00:00:00+00:00,65.67,289.45,134.89,59.3,160.77,1761.83,75.75,229.79,107.05,251.3,45.51,25.18,88.04,79.02,220.79,16.6,41.93,398.49,158.65,59.7,73.44,150.1,39.0,83.24,63.31,17.73,80.26,116.52,142.6,85.02,103.69,94.51,23.12,163.93,85.03,231.23,291.03,40.75,161.8,71.7,281.41,135.98,31.53,264.84,77.12,82.67,53.41,42.14,178.25,125.24
2019-08-28 00:00:00+00:00,66.07,282.13,136.76,59.32,159.98,1764.25,75.75,230.14,108.03,253.81,45.9,25.43,87.9,79.27,221.07,16.79,41.74,400.5,159.98,60.24,74.0,152.72,40.09,84.05,63.64,17.79,81.35,117.9,142.59,85.5,104.37,96.09,23.51,164.22,85.72,231.73,291.77,40.87,161.22,74.32,287.64,137.03,31.99,263.15,77.06,85.17,54.61,41.68,178.34,125.77
2019-08-29 00:00:00+00:00,66.22,286.63,138.07,60.49,159.66,1786.4,77.15,230.41,109.02,259.79,47.31,25.81,88.78,80.43,220.16,17.23,42.27,407.24,159.25,61.38,74.2,156.48,40.53,85.52,63.75,18.09,82.44,122.62,145.0,87.79,102.83,96.82,23.67,167.85,87.2,235.61,296.78,40.11,167.0,72.72,290.57,138.38,32.64,262.52,78.01,85.54,55.4,42.49,178.98,126.68
2019-08-30 00:00:00+00:00,65.74,284.51,137.95,61.73,159.72,1776.29,77.15,230.19,109.83,261.52,48.02,25.84,90.71,80.41,219.75,17.12,43.13,409.59,158.16,61.39,74.15,154.91,40.29,86.33,63.54,18.29,81.82,123.73,144.96,88.86,105.16,96.86,23.68,167.56,87.36,234.63,293.75,39.89,167.51,72.09,290.05,139.3,32.81,262.43,78.05,84.87,54.97,42.65,180.02,126.42
2019-09-03 00:00:00+00:00,65.4,282.45,140.36,60.23,159.8,1789.84,78.49,237.84,106.38,258.1,47.61,25.98,89.66,79.93,217.44,17.02,43.3,411.81,162.35,61.48,74.31,150.82,39.74,85.1,62.97,18.15,80.06,117.26,144.57,89.29,106.98,94.79,24.01,167.59,86.35,233.49,289.29,40.39,164.17,72.66,285.12,137.77,33.14,265.87,77.13,82.49,54.27,41.96,178.7,127.04
2019-09-04 00:00:00+00:00,66.38,284.6,141.89,61.31,161.69,1800.62,78.49,241.07,109.19,254.23,49.51,25.98,90.02,80.78,219.29,17.13,44.35,419.47,164.36,62.41,74.87,151.72,39.64,86.71,63.27,18.36,77.62,124.69,145.83,90.87,106.28,95.84,24.66,168.19,87.62,230.2,291.52,41.02,168.76,73.02,286.5,137.83,33.58,269.28,77.61,84.53,54.4,43.36,176.83,127.59
2019-09-05 00:00:00+00:00,67.03,287.75,146.55,62.97,162.41,1840.72,77.14,235.75,113.02,251.22,50.35,26.01,89.73,78.71,223.96,17.4,44.38,422.05,162.2,64.26,74.29,156.3,40.8,87.48,64.06,18.91,79.27,134.37,148.51,91.36,104.68,99.3,24.83,170.49,88.82,235.43,293.25,39.34,179.74,71.95,289.37,140.33,34.2,263.2,77.83,88.19,55.77,45.3,179.86,128.07
2019-09-06 00:00:00+00:00,67.62,284.94,147.21,63.23,163.26,1833.51,76.19,232.59,112.67,249.38,50.1,25.99,90.5,78.3,224.57,17.55,45.43,425.72,162.04,64.45,74.7,156.52,40.37,87.4,64.82,19.1,79.24,133.51,147.74,92.32,105.21,98.05,24.7,172.93,87.62,241.27,290.17,38.66,178.65,72.97,292.0,140.3,33.92,262.38,79.15,88.22,56.14,45.42,181.33,128.43
2019-09-09 00:00:00+00:00,66.7,279.3,147.43,65.36,162.37,1831.35,75.18,224.0,112.87,250.45,50.66,26.3,89.87,75.07,230.0,18.4,46.82,419.78,158.33,64.18,73.19,158.36,41.4,87.02,66.33,19.01,78.97,138.43,147.51,92.12,105.12,98.63,25.19,172.48,84.92,237.51,294.34,38.06,180.5,73.3,279.0,135.11,34.32,252.0,79.13,91.28,56.79,44.26,174.81,126.66
2019-09-10 00:00:00+00:00,68.18,276.14,154.7,68.28,164.0,1820.55,74.21,216.21,113.98,252.59,50.19,26.71,88.08,71.89,233.0,18.59,47.95,421.34,158.28,64.74,72.12,164.04,40.27,86.6,67.08,18.99,77.91,142.77,142.66,89.97,106.69,98.44,25.82,174.12,83.99,228.43,287.99,38.16,183.18,74.5,283.72,134.36,34.56,241.09,78.38,94.01,56.92,43.25,171.01,123.03
2019-09-11 00:00:00+00:00,69.49,277.78,158.86,69.25,165.84,1822.99,74.77,212.7,115.04,249.81,51.56,26.89,87.95,71.88,235.96,19.01,48.88,425.0,158.93,65.36,72.85,165.15,39.9,88.87,68.08,19.06,78.48,148.87,145.02,89.8,108.2,98.53,25.57,174.16,85.24,226.71,288.27,38.72,184.33,75.07,283.33,133.69,34.81,242.24,79.74,95.05,56.7,43.25,173.11,120.7
2019-09-12 00:00:00+00:00,70.83,278.02,155.2,69.28,166.35,1843.55,76.5,218.85,116.21,248.16,51.25,27.02,87.81,73.36,232.31,18.65,48.48,425.0,160.2,64.84,72.29,163.26,40.29,89.96,66.36,18.75,76.07,146.82,146.38,90.38,105.85,99.04,25.59,172.8,86.35,232.39,288.86,38.66,184.27,74.9,284.18,133.96,34.72,245.9,79.69,96.61,56.75,43.2,172.45,121.69
2019-09-13 00:00:00+00:00,70.51,278.35,157.0,69.28,166.14,1839.34,76.6,215.37,116.52,253.08,51.35,27.09,86.98,72.73,236.63,18.81,48.22,425.52,158.94,64.33,70.71,165.42,40.37,91.05,66.52,19.08,76.43,146.34,145.21,91.21,106.51,99.58,26.23,172.32,85.82,229.64,294.15,38.62,181.94,73.05,281.62,132.19,34.54,243.515,79.4,98.28,56.58,42.63,174.94,121.02
2019-09-16 00:00:00+00:00,70.58,282.93,156.07,68.84,165.56,1807.84,77.17,216.77,115.26,258.58,50.92,27.2,87.56,72.2,236.12,18.15,48.91,423.25,153.77,63.99,69.43,164.59,40.3,91.09,65.88,18.87,78.34,145.46,146.11,92.67,107.18,98.98,25.98,172.75,86.3,230.0,294.29,38.48,180.21,72.6,285.89,130.71,34.64,246.29,79.56,96.4,55.43,42.76,177.55,119.64
2019-09-17 00:00:00+00:00,71.6,284.69,156.07,67.76,166.1,1822.55,77.54,221.3,115.28,257.29,51.2,27.24,89.64,75.0,238.7,18.35,48.26,425.15,155.54,64.0,69.86,163.99,40.53,90.65,66.17,18.87,79.1,141.87,147.22,93.55,108.72,101.38,25.65,171.38,86.7,240.15,298.6,39.6,181.07,72.02,288.12,133.93,35.0,252.99,80.21,95.26,55.89,43.24,176.0,122.42
2019-09-18 00:00:00+00:00,71.27,279.72,153.79,67.4,166.0,1817.46,78.48,221.61,116.56,251.79,52.09,27.31,89.88,74.51,235.17,18.33,47.88,425.42,155.8,63.51,70.75,165.38,40.36,90.88,65.72,18.71,78.54,139.19,147.53,93.17,108.83,101.34,25.22,171.25,87.6,233.75,291.56,39.05,179.98,71.56,285.06,132.58,34.57,253.39,80.12,93.42,56.27,43.24,174.52,123.24
2019-09-19 00:00:00+00:00,71.67,281.26,152.8,68.29,165.73,1821.5,78.66,227.07,115.88,255.45,51.68,27.14,89.47,74.28,235.62,18.17,48.02,427.42,154.21,63.47,70.95,164.44,40.4,90.39,65.96,18.75,78.12,137.05,147.86,92.24,107.64,100.01,25.82,171.11,87.37,235.39,286.6,39.39,176.94,71.71,286.15,133.51,34.76,251.21,81.0,91.34,56.46,42.93,176.14,124.27
2019-09-20 00:00:00+00:00,72.39,277.91,155.69,68.86,166.47,1794.16,79.04,225.56,115.33,252.09,50.96,26.72,88.8,73.84,238.79,18.05,47.89,420.35,151.78,61.8,70.95,164.07,40.36,89.9,66.42,18.47,81.21,133.08,147.69,91.79,107.81,98.77,25.68,172.69,86.33,225.73,270.75,39.84,172.69,71.2,295.87,134.53,34.55,256.77,80.59,91.3,54.81,43.23,178.12,125.62
2019-09-23 00:00:00+00:00,72.93,277.44,161.22,68.22,166.86,1785.3,78.97,225.38,114.29,251.4,51.76,26.77,88.39,74.48,239.96,18.12,47.17,421.51,150.23,60.825,71.5,165.21,40.24,88.7,65.73,18.52,77.64,133.83,145.36,91.29,107.03,99.87,25.72,172.08,85.69,225.96,265.92,39.85,174.84,72.0,294.7,135.51,34.08,255.57,79.96,91.78,55.19,43.38,175.88,125.08
2019-09-24 00:00:00+00:00,72.95,272.47,159.22,67.89,166.69,1741.61,79.56,225.16,110.96,248.19,51.16,26.53,88.84,74.72,236.2,17.94,47.06,417.53,151.0,59.92,72.49,165.96,39.555,87.94,64.56,18.15,76.95,129.91,146.83,90.42,107.76,98.1,25.81,170.43,86.01,225.61,254.59,40.29,172.53,71.56,289.71,135.62,34.09,254.77,79.36,90.84,55.3,41.42,172.52,125.05
2019-09-25 00:00:00+00:00,72.09,277.43,162.28,68.3,165.95,1768.33,80.26,222.04,112.68,244.0,51.93,26.49,88.94,73.5,235.9,17.58,47.67,416.66,150.77,60.19,72.24,165.19,39.24,87.67,64.2,18.41,75.07,134.22,146.75,91.27,107.97,99.6,25.77,167.95,87.04,227.06,264.75,39.57,178.23,75.28,286.65,136.01,33.99,246.01,79.81,92.02,55.52,42.5,171.5,124.78
2019-09-26 00:00:00+00:00,74.03,283.81,160.38,67.19,166.89,1739.84,80.38,223.0,113.14,238.8,52.15,26.3,89.8,74.47,230.22,17.17,47.3,411.0,150.59,59.655,72.72,166.41,38.925,87.43,63.3,18.42,73.76,134.08,146.74,90.98,109.15,99.28,25.78,167.0,87.13,223.55,263.31,39.37,177.34,75.29,281.31,134.61,33.82,245.97,79.0,90.83,55.22,42.44,169.55,126.06
2019-09-27 00:00:00+00:00,74.85,277.54,161.68,68.14,168.25,1725.45,80.0,218.98,111.04,237.69,49.43,26.11,88.81,72.79,230.22,17.53,47.57,406.21,152.68,58.75,73.26,166.26,38.37,86.13,62.9,18.53,72.82,132.83,143.72,90.69,109.04,96.29,25.74,165.43,85.02,215.89,263.08,38.4,171.76,75.13,273.46,133.6,33.44,236.83,77.56,91.88,54.83,41.35,166.74,123.9
2019-09-30 00:00:00+00:00,75.72,276.25,165.4,69.52,168.29,1735.91,80.05,221.13,111.73,240.1,49.9,26.0,89.57,72.81,232.82,17.57,47.19,412.12,151.87,60.265,73.51,168.68,38.98,87.68,63.38,18.92,74.23,135.6,145.97,91.5,110.02,97.25,25.78,168.0,85.88,217.75,267.62,37.92,174.07,75.93,277.4,135.11,34.07,241.15,78.77,92.63,55.74,41.2,169.42,124.59
2019-10-01 00:00:00+00:00,73.23,272.71,167.29,68.31,166.46,1735.65,79.66,220.89,109.78,238.44,50.02,25.26,87.94,72.11,227.2,17.58,47.28,405.6,151.28,60.62,71.73,165.5,38.54,84.19,63.22,18.59,73.96,132.36,146.26,89.52,107.96,95.92,25.59,167.96,84.78,216.23,269.58,37.56,174.0,77.83,276.47,133.59,33.5,237.08,78.2,90.88,55.39,40.25,167.58,125.12
2019-10-02 00:00:00+00:00,72.13,266.66,162.96,66.57,165.4,1713.23,78.75,219.99,108.97,237.9,49.46,24.2,86.33,70.82,221.26,17.13,45.76,410.75,149.35,59.94,70.52,163.25,38.17,83.36,61.62,18.59,73.04,128.92,144.55,87.89,106.79,94.8,25.05,164.44,82.96,212.7,268.03,37.87,173.04,76.72,274.13,128.88,33.41,233.78,76.41,88.6,54.19,39.7,166.71,122.29
